time	signature_1	signature_2	signature_3	signature_4	signature_5	signature_6	signature_7	signature_8	signature_9	signature_10	signature_11	signature_12	signature_13	signature_14	signature_15	signature_16	signature_17	signature_18	signature_19	signature_20	signature_21	signature_22	signature_23	signature_24	signature_25	signature_26	signature_27	signature_28	signature_29	signature_30	CA_A.A	CA_A.C	CA_A.G	CA_A.T	CG_A.A	CG_A.C	CG_A.G	CG_A.T	CT_A.A	CT_A.C	CT_A.G	CT_A.T	TA_A.A	TA_A.C	TA_A.G	TA_A.T	TC_A.A	TC_A.C	TC_A.G	TC_A.T	TG_A.A	TG_A.C	TG_A.G	TG_A.T	CA_C.A	CA_C.C	CA_C.G	CA_C.T	CG_C.A	CG_C.C	CG_C.G	CG_C.T	CT_C.A	CT_C.C	CT_C.G	CT_C.T	TA_C.A	TA_C.C	TA_C.G	TA_C.T	TC_C.A	TC_C.C	TC_C.G	TC_C.T	TG_C.A	TG_C.C	TG_C.G	TG_C.T	CA_G.A	CA_G.C	CA_G.G	CA_G.T	CG_G.A	CG_G.C	CG_G.G	CG_G.T	CT_G.A	CT_G.C	CT_G.G	CT_G.T	TA_G.A	TA_G.C	TA_G.G	TA_G.T	TC_G.A	TC_G.C	TC_G.G	TC_G.T	TG_G.A	TG_G.C	TG_G.G	TG_G.T	CA_T.A	CA_T.C	CA_T.G	CA_T.T	CG_T.A	CG_T.C	CG_T.G	CG_T.T	CT_T.A	CT_T.C	CT_T.G	CT_T.T	TA_T.A	TA_T.C	TA_T.G	TA_T.T	TC_T.A	TC_T.C	TC_T.G	TC_T.T	TG_T.A	TG_T.C	TG_T.G	TG_T.T
11	0	0.03708138420584758	2.62546874220505e-4	0	0	0	1.7341882745329376e-4	0	0	1.2481146203501006e-4	0	0	0.9618186814804939	0	0	1.0374552797620163e-4	0	9.690379469990303e-5	0	0	0	0	0	1.60966490641385e-4	0	0	7.42831662985793e-5	0	1.0325817033369381e-4	0	3.7206090871217903e-4	6.631947879476466e-4	4.6615825522613606e-5	8.415550133192642e-4	0.0036507932840648635	9.012417166386641e-4	2.8914888042376642e-5	0.003744314947921282	0.0017086449543433136	1.4918483428078415e-4	4.356712565598658e-4	1.3153624988453862e-4	0.0012104772088002576	0.0010270839078384334	1.2326865766026728e-4	9.451442828606508e-4	5.906106550510385e-4	0.00016162472099534591	2.9968786178045985e-4	3.2542264149607833e-4	3.7398314823894633e-4	1.1076145695261273e-4	4.8792477704576616e-5	1.9778580249817448e-4	0.0017016099955439916	0.0011385765649037497	2.42717680310582e-4	0.0012424623147520059	0.00513872259339269	8.951359122455801e-4	2.7760537345614225e-4	0.006160417592789626	0.004088304027483528	0.0011191301285102364	3.1961339936241277e-4	9.429831828837158e-4	3.0777772193263164e-4	2.368545468825279e-4	2.914101647478732e-4	2.9252731535797017e-5	6.589202374871694e-5	6.410387343259045e-5	7.155282355797192e-5	2.941293897286795e-5	1.967206699121436e-5	1.4612633593038993e-4	5.754263588320224e-5	4.560750540898103e-4	1.7402004580615367e-4	7.622888923637493e-4	1.1068668478618083e-4	5.61394094756755e-4	0.0013040282849240707	7.640026449918064e-4	8.157315184150653e-5	0.0025942598514721565	0.0030709505525247324	0.0025064263403943303	0.003103853483343861	0.001757332894478888	1.4743522325473074e-4	2.5694047499890527e-4	1.5404662596371562e-4	1.2925377829577905e-4	0.0010196532887216763	5.226970785684428e-4	6.112064666553825e-4	6.808058304842136e-4	2.254522680088758e-5	9.349157419375614e-5	2.1183627605152978e-5	5.896036099810535e-5	0.04691198315874055	0.01693547567557146	0.002273146414984938	0.018448601590914347	0.27092306916361025	0.06145516822276679	0.009226084837508215	0.3201091296303969	0.12510124667575553	0.017551934663954202	0.007687348401171265	0.03557371929051985	3.982846742415281e-4	7.478888651798329e-4	2.4310346994866087e-4	1.708391299249011e-4	7.652335572674717e-4	1.5324935122661796e-4	4.805203079585884e-5	2.0152726803336594e-4	5.312189977099734e-4	2.308798744551876e-4	1.2490207096742727e-5	6.599651973592717e-4
12	0	0.21120746113536282	2.5093994146325825e-4	0	0	0	0.0032228020762790376	0	0	0	6.797553641159216e-4	0	0.7834410315786443	0	0	2.1435283850376223e-4	0	0	2.4268343902633243e-4	0	0	0	1.3990168357898522e-4	0	0	1.051973024363866e-4	0	0	0	4.958746405891335e-4	4.1977037452812615e-4	6.498652916190489e-4	5.2987413589040395e-5	7.409669526256343e-4	0.0030223379626641285	7.828014160309659e-4	6.563311365825918e-5	0.00316397031860124	0.0027950608151484486	7.940831490205879e-4	9.790123911942684e-4	7.889315979547896e-4	9.860316388783654e-4	8.648799642619219e-4	2.043581058645352e-4	8.141865534777468e-4	7.358926692819294e-4	2.1963340245804118e-4	3.6674505368518485e-4	5.505516944563488e-4	3.143732570348198e-4	9.579736981287321e-5	9.600446133205597e-5	2.0551837547597686e-4	0.0014984311994965145	0.00096690843611613295	1.9603110413550612e-4	0.0010876065075947551	0.0041900816038860705	7.805382844965455e-4	2.334996603766593e-4	0.005076157336485082	0.006356079486732104	0.0020382117100615775	0.0012480518093178127	0.0027565429393362046	2.6352241977458204e-4	2.884123027158024e-4	2.8669508792379027e-4	1.3507751995460917e-4	1.6293238098817427e-4	1.314082687064034e-4	1.3444388125591849e-4	1.4627906851663895e-4	3.869846312627393e-5	1.2986877861478934e-4	9.649811231576351e-5	3.9418629885425556e-4	1.889379376250157e-4	6.305788970904755e-4	1.1500769985526565e-4	4.6884560324756156e-4	0.001074598412085287	6.291087437504673e-4	7.38888954338082e-5	0.0021616587915508512	0.0037146155033230027	0.002594287259499196	0.0026011391773537746	0.002153014435417902	1.3705182830890734e-4	2.648749102987725e-4	1.4735320882690994e-4	1.5260604581226827e-4	8.445884783528713e-4	4.678499347227224e-4	5.107609312496605e-4	6.971320918530414e-4	3.732070068013683e-5	8.608120115012049e-5	4.4762713690331906e-5	7.019591622594075e-5	0.040941467186569665	0.014973657698652392	0.002149627619299975	0.01723131204003531	0.22741971822151583	0.05006543940926569	0.007811097995713162	0.2728558005395424	0.17834780876613013	0.03018892801579071	0.015197004265909086	0.07072120353397542	3.4484278377153155e-4	6.19585866892946e-4	2.154848039168813e-4	2.0823887819631972e-4	6.551900752653926e-4	2.255106136968607e-4	8.800531473401647e-5	2.82270034217477e-4	4.5125544624086204e-4	1.9651365736899094e-4	5.5813473763204e-5	5.424084376384387e-4
13	0	0.3688792614774887	1.8561181259611932e-4	0	0	0	0.0043192485081807105	0	0	1.311947567122151e-4	0.0017375380232883195	0	0.6228593795761935	0	0	0	0	0	2.8357916546842765e-4	0	0	0	5.757853044094633e-4	2.0789486471954244e-4	0	0	0	0	0	8.205065109429494e-4	4.7587673600384036e-4	6.463049623274049e-4	6.683037588738634e-5	6.603399015453724e-4	0.0024584649014862264	6.782004253127337e-4	9.819384236905782e-5	0.00263919785239195	0.003781784610580823	0.0014073615999510873	0.001471095547140142	0.0014054264927595471	7.876486399068061e-4	7.115382313199239e-4	2.7506968004803933e-4	6.863313519566001e-4	8.348083645538249e-4	2.6184472176721767e-4	4.0520531472710463e-4	7.306907557340247e-4	2.581780031468802e-4	8.228237507594625e-5	1.3485855938662105e-4	2.11836675382905e-4	0.0013418175084227415	8.21416193593318e-4	1.6389672975019215e-4	9.565602747315796e-4	0.0033388886660376087	6.802841031224604e-4	1.9251704440576348e-4	0.004099756741084018	0.00830002477529951	0.0028044665069246306	0.0020628914181396265	0.004322232276074864	2.4323789865581138e-4	3.2758625745624316e-4	2.7887719124531767e-4	2.2569766620373076e-4	2.3654464158894662e-4	1.81687091673883e-4	1.7491966139801619e-4	2.3269290454436161e-4	5.582285690993482e-5	1.1084542472136708e-4	1.2751083839310302e-4	3.334639655162664e-4	2.3585023265207243e-4	5.553520655303832e-4	1.3681256237106057e-4	4.1269123161107735e-4	8.668990477714894e-4	5.080320487189453e-4	6.87163501723137e-5	0.0017723708304090405	0.004319413596771785	0.0027213340304013903	0.0021594149833069846	0.0025273333595927584	1.3396027267422394e-4	2.713357410093383e-4	1.3774239022895513e-4	1.6891821129486344e-4	6.644955008526805e-4	4.1235132232510095e-4	4.072972885994331e-4	6.878087958791669e-4	5.0196588771315825e-5	7.835151244577984e-5	6.40587973668326e-5	7.644650323524768e-5	0.03560299914695101	0.013236183152113811	0.0020456441234387194	0.016237512097249572	0.1882911267405529	0.039810664673951	0.006538738926234661	0.2303696365559941	0.22647889288847176	0.04123566669467714	0.021892192749901455	0.10247856998450444	2.9452880732013203e-4	4.991262525953301e-4	1.8975179215266727e-4	2.3035123555310388e-4	5.401490962746638e-4	2.776622819215043e-4	1.1243991182204109e-4	3.435314982945388e-4	3.7657923037467803e-4	1.625876865857675e-4	9.121645465232744e-5	4.440561959212336e-4
14	0	0.009463625285607773	1.580444966899207e-4	0	0	0	5.382735640991011e-4	0	0	7.575323162665905e-5	1.2806696360739646e-4	0	0.9893476311412548	0	0	5.9026759080823027e-5	0	6.243383969310783e-5	0	0	0	0	0	0	5.825522904392565e-5	0	0	0	0	1.0888948929657081e-4	3.4613233791789004e-4	6.526453371528754e-4	3.9609791035931324e-5	8.46234682045251e-4	0.0037422113079700454	9.159457653397715e-4	2.3275187944191575e-5	0.0038300320697929407	0.001549892665479069	9.949624686461815e-5	3.512644313661644e-4	4.8342258390525745e-5	0.0012349507806455977	0.001052810855210956	1.1007687107852736e-4	9.688172789394125e-4	5.641972223782034e-4	1.526865573414342e-4	2.885855677032834e-4	2.8643321100874536e-4	3.8399369846115253e-4	1.1254966204303602e-4	4.185608286029692e-5	1.9616117222533697e-4	0.0017095676563885285	0.0011543643303209656	2.4364416595892626e-4	0.0012553187125497666	0.005280496514831808	9.084023817290121e-4	2.8459747921709313e-4	0.006322878264191997	0.0038077336330651418	0.0011102205386419757	1.929179958941604e-4	7.518361008031416e-4	2.8728705773436e-4	2.297945473764605e-4	2.940447098014966e-4	1.2828514744718644e-5	5.0705498732789106e-5	5.142870465438974e-5	6.117774322211547e-5	1.2795028279473808e-5	1.700794210097367e-5	1.4919306327067932e-4	5.243304081090428e-5	4.657211002314854e-4	1.462367557665385e-4	7.524921655192123e-4	9.856618988369612e-5	5.554907295601951e-4	0.0013386396961982104	7.834375562759679e-4	8.17985262154587e-5	0.0026573487551358977	0.0029760363272769174	0.002539967008717079	0.00318060539501937	0.0017222715584324345	1.4112945108026915e-4	2.5492345923468283e-4	1.5754043049947137e-4	1.277242747519187e-4	0.001046702387458767	5.297092216643181e-4	6.280439380982604e-4	6.84123366149582e-4	2.0612501692757553e-5	9.407915483594977e-5	1.6731344277463874e-5	5.702776957823839e-5	0.04780676657816566	0.017215645747223198	0.002286340459963887	0.01858978416141767	0.27760585771768165	0.06320986338221829	0.009443395832031643	0.3273485508254166	0.11668567184147809	0.015831635715627353	0.006563015225209309	0.030074395174543266	4.043338837921128e-4	7.675235755314028e-4	2.462764208429178e-4	1.6807846324061514e-4	7.819167785387513e-4	1.4245834193755445e-4	4.340380646145924e-5	1.8923964101437497e-4	5.441423365633981e-4	2.3629824195055914e-4	6.708558433755921e-6	6.728635615980315e-4
15	0	0.06891860932427457	1.5563766227741767e-4	0	0	0	0.0017227047892424538	0	0	0	0.0018823440067217557	0	0.9262101319016166	0	0	6.890599331007158e-5	0	0	1.5059492002421346e-4	0	0	0	3.914081567824924e-4	0	5.01191128035899e-5	0	0	0	0	4.495441329468329e-4	3.650174150538404e-4	6.513363358440055e-4	4.368875669795143e-5	8.120725011565838e-4	0.003521415231938044	8.744668807562303e-4	3.651992537589909e-5	0.0036251127574707656	0.001971275640011524	5.283466556175257e-4	5.560540228697406e-4	3.87100758387172e-4	0.0011604247460206647	9.957182560169453e-4	1.4032624872707637e-4	9.243562863421115e-4	6.113436987279194e-4	1.749251690106523e-4	3.1246610218643874e-4	3.6207281493270304e-4	3.636136915399311e-4	1.0742555593288773e-4	5.9096759348064575e-5	1.9945624506334736e-4	0.001640489037661078	0.0010988922960065589	2.3037193526490157e-4	0.0012028278794050781	0.004945532558768667	8.685366763146382e-4	2.706364401877568e-4	0.005939040109013475	0.0046674444966918645	0.0017470151257083261	5.426106131556065e-4	0.00157179660005627	2.816614043433468e-4	2.498504648105953e-4	2.939284785591599e-4	4.9784181509377146e-5	8.286120690016255e-5	7.44588399358024e-5	8.11461107527613e-5	5.372694563912241e-5	2.4221700510895815e-5	1.4437448192184337e-4	6.813783551760645e-5	4.4560530104946434e-4	1.5533549720584447e-4	7.174153078242751e-4	1.0285645299630772e-4	5.278196647568605e-4	0.0012588312984424385	7.375539192058528e-4	7.954706362005221e-5	0.0025039449989702526	0.003259409319731542	0.0027843482429061733	0.003024061663407234	0.0019816175552453416	1.41054353124598e-4	2.5804347676240187e-4	1.5611077156837307e-4	1.3671510156410083e-4	9.82587425230263e-4	5.12290493995007e-4	5.948103476017909e-4	6.929920283752322e-4	2.6093106474315234e-5	9.148420815808947e-5	2.7451277966226603e-5	6.172488093423263e-5	0.045662440516006764	0.01651449157819067	0.0022401874722383073	0.01812299866346428	0.2621271341485842	0.05918030228891049	0.008939867558958245	0.3104789932681368	0.13469770348604695	0.020427963733374712	0.009137046916315549	0.042186668268740866	3.88183897730567e-4	7.236046368988123e-4	2.3789106944087439e-4	1.8252594725765578e-4	7.421888230292936e-4	1.6821401283142803e-4	5.847320933285706e-5	2.1615929194651135e-4	5.169845050079555e-4	2.2436784151991712e-4	2.348188196690275e-5	6.294453529456157e-4
16	0	0.00688580022118667	1.3638219847382805e-5	0	0	0	1.4912203462616008e-5	0	0	0	2.779387549732485e-6	0	0.9930696308741654	0	0	2.916384772810917e-6	0	0	2.178806504892678e-6	0	0	0	2.3860599265730686e-6	3.574650185250793e-6	0	0	0	0	0	2.183192398659647e-6	3.376208483129907e-4	6.488747277026792e-4	3.8678021779151275e-5	8.433791282265139e-4	0.003751215091962276	9.165093503645612e-4	2.1344711799708972e-5	0.003838456231271987	0.0015217693508294376	6.0115628106904354e-5	3.3751422699187855e-4	2.357611758732985e-5	0.0012351776682868495	0.0010535880640361523	1.0569970001344606e-4	9.663283521079406e-4	5.550690005149486e-4	1.4764184207706035e-4	2.815398575722181e-4	2.763098376165944e-4	3.838173418269733e-4	1.1181825369223381e-4	3.7808067330164266e-5	1.9280513865066394e-4	0.0017034771179045287	0.0011531087212003062	2.4264638949723436e-4	0.0012512681729257042	0.005297170243860924	9.081764403796295e-4	2.837075492680107e-4	0.0063414097537112715	0.0037273040502559295	0.001024303240028995	1.6312962735805906e-4	6.715995845917403e-4	2.8439966507502566e-4	2.2421275131305452e-4	2.8680441014595625e-4	5.05013646482357e-6	4.640552568312546e-5	4.6006535351190685e-5	5.658418998911255e-5	4.947197973045421e-6	1.5810698758261904e-5	1.4689320538601033e-4	4.7438330519175365e-5	4.6119191228574804e-4	1.3400637834338572e-4	7.505393569353469e-4	9.757025515196793e-5	5.48532022283714e-4	0.00134058606354289	7.836390376968399e-4	8.155072421937386e-5	0.0026636610526990577	0.002958537045551067	0.002512893244379084	0.0031853558628189282	0.0016996479996902508	1.3788796085729464e-4	2.532525869711046e-4	1.5321457899332061e-4	1.235489999416887e-4	0.0010469680070013022	5.276749511830499e-4	6.258996700061957e-4	6.758143416358178e-4	1.9083280447464236e-5	9.31286988370419e-5	1.1544388018858893e-5	5.410750018194212e-5	0.04793674429340895	0.017254982787554832	0.002288757911128663	0.018591200521726158	0.2785495296812719	0.06344301297181879	0.00947369248523053	0.32839797218184746	0.11594716844266331	0.015490543032980149	0.006390013539429334	0.029522201862072623	4.01185672185981e-4	7.667224899299592e-4	2.4413626461227496e-4	1.61457624251094e-4	7.795724650314335e-4	1.3555737966650404e-4	3.865728525098693e-5	1.8273233284360143e-4	5.434075184464491e-4	2.33946803334172e-4	2.1054032283078567e-6	6.663530340775661e-4
17	0	0.0255391673105532	1.0244181677214782e-5	0	0	0	3.3320543692516927e-4	0	0	0	1.3419994731678997e-5	0	0.9740787221306577	0	0	1.6430643288928695e-6	0	0	5.399903211450075e-6	0	0	0	3.6733913858328255e-6	0	1.1192969882240045e-6	0	0	0	0	1.3405289540724392e-5	3.4397573097708214e-4	6.481597341500911e-4	3.974755294406596e-5	8.333464730992672e-4	0.0036843407538970675	9.039926586069635e-4	2.509260949178739e-5	0.0037765022849673285	0.0016334593495165438	1.1838335718497239e-4	3.9393264143352104e-4	8.798136970580988e-5	0.0012119514354872365	0.001035857091176101	1.140248935708843e-4	9.518630916165693e-4	5.690335149601416e-4	1.5293419816626042e-4	2.872779960209689e-4	2.9926487448985714e-4	3.771674476962134e-4	1.1015948065799462e-4	4.255308021219906e-5	1.9328541730795592e-4	0.0016837686903945963	0.001135162345701937	2.3808956395597705e-4	0.0012355091377469214	0.005196327791087231	8.961013798532607e-4	2.7886058477997187e-4	0.006225995087801623	0.0039634497395247496	0.001105665813075886	2.605993195281424e-4	8.538791204426722e-4	2.8193348045642063e-4	2.2914594875533993e-4	2.859717966804381e-4	1.6305840684639606e-5	5.60886511868169e-5	5.270630169782922e-5	6.260129820380443e-5	1.6784666337402617e-5	1.7691440011918994e-5	1.447938565109188e-4	5.117641006802013e-5	4.5411702996576135e-4	1.3804807004295908e-4	7.384352190346308e-4	9.88968946994919e-5	5.402922984788463e-4	0.0013158275785448894	7.690650611736685e-4	8.074833940936684e-5	0.0026176970040063547	0.0030228932305008905	0.002510952241827766	0.0031305409668133627	0.0017347361556977609	1.3748022448165236e-4	2.539379264354003e-4	1.522189977143711e-4	1.2563929094048425e-4	0.0010270957022378972	0.00052116228631788805	6.141406207288937e-4	6.764536054536218e-4	2.054308447883578e-5	9.22299853437023e-5	1.3939941754000832e-5	5.5027994571191504e-5	0.047304391947524796	0.017048129196769037	0.0022761411902392855	0.018468804287074838	0.27392227959258797	0.06223036923154161	0.009323167067893602	0.323374355352131	0.12165801300753974	0.016828929995412113	0.007196119872099189	0.03328178438708939	3.9544323225909205e-4	7.526536645378254e-4	2.4103945372703941e-4	1.651492614888751e-4	7.67282831714811e-4	1.4243689232195706e-4	4.219524254799001e-5	1.9097849726853943e-4	5.344482686251117e-4	2.3008736226267233e-4	6.330305241982709e-6	6.544548074968447e-4
18	0	0.21036225554485016	0.001193506936450317	0.0012223728002368139	0	0	0.005819026877190203	0	0	0.022182198442129555	0	0	0.747673755098966	0	0	0	0	0.004803601938378276	0	0	0	0	0	0.003926327181854492	0	0	0	0	0.001867266217898994	9.496889620451231e-4	9.687451426839046e-4	9.343767601329561e-4	2.0757208637774464e-4	0.001196624250498804	0.003001358259128835	8.245943206071891e-4	8.850067172391844e-5	0.003096218656986786	0.0028228349764677823	9.045613508290579e-4	0.0013546951688064718	9.240231669124747e-4	9.779584229524887e-4	8.521803530100008e-4	2.7508218256392937e-4	8.506385648224585e-4	8.340624255170531e-4	3.57560304014646e-4	4.780810231789132e-4	7.019022044537958e-4	3.0555031432811657e-4	1.9408509042181195e-4	1.617405353942276e-4	5.171600795335247e-4	0.0023475708473447696	0.0013089328755529089	4.12407450585817e-4	0.0017952966243896175	0.004087186760648504	8.541315188938628e-4	2.686637407497764e-4	0.004947771748564171	0.0065483465972724	0.0022586654879729177	0.0016631376196585147	0.003015111247367439	2.851164828171469e-4	3.3264036191983263e-4	3.9743922828629327e-4	2.172017156881753e-4	1.8782381388516626e-4	2.1943527908617117e-4	2.034643958205248e-4	2.2819954445439815e-4	9.314775857372773e-5	1.9210865258726902e-4	2.2484318904059146e-4	8.160050660234106e-4	0.0012503187631015113	0.0013582090302410531	4.0372903650627573e-4	0.001342774957936851	0.0010724938360973486	6.703662253343613e-4	1.054715840508467e-4	0.002125481225674546	0.0037418825852422446	0.0028761157505676612	0.0032230921498972343	0.0025114898094162927	1.6783375869781146e-4	2.95642637000838e-4	1.7658587996845814e-4	1.9112975403257437e-4	9.68621590372681e-4	7.262163218941253e-4	6.524557165686769e-4	0.0010299527376068588	4.8398445999939284e-5	1.3543282130261026e-4	1.5068234283410344e-4	1.728265168648809e-4	0.040580345134150375	0.015162432190416256	0.002295281366387603	0.02421313940452126	0.2174331391166177	0.04788049416318252	0.007490345973530031	0.26106497843292015	0.17453224284467372	0.030831248180717478	0.020051224806013533	0.07064302650812472	3.702392030421868e-4	6.741158954724471e-4	2.826965395143443e-4	3.0688010942226345e-4	7.314217505871048e-4	4.936954462910146e-4	2.5352127196282676e-4	5.21631978052139e-4	5.495392745890062e-4	4.1622589828783376e-4	1.328032058920192e-4	0.0019573735088248426
19	0	0.2676766709484718	9.951227389363938e-5	0	0	0	0.0025963008585575447	0	0	7.197588194358568e-5	1.6007014196747654e-4	0	0.7288727983449825	0	0	4.080031945801726e-5	0	0	6.090109198206563e-5	0	0	0	0	0	4.291944073592421e-5	0	0	0	0	3.7805069800746867e-4	4.3180109781628117e-4	6.430221566361576e-4	5.553771796046143e-5	7.081786499722742e-4	0.002825573436720506	7.449645758212993e-4	7.552861318377798e-5	0.0029810713335280295	0.0031035905081830345	8.518255672245153e-4	0.0011336388180891086	9.242082583506047e-4	9.140798885587629e-4	8.081292108622403e-4	2.2394265614559443e-4	7.630473566577223e-4	7.570111306848273e-4	2.2646852598384425e-4	3.6734243687743315e-4	6.017976611422065e-4	2.93282383273431e-4	9.009812410434768e-5	1.0579490133830568e-4	2.0428186061955723e-4	0.0014350611696051087	9.073231013921301e-4	1.8129396470565313e-4	0.001035149400175232	0.00389740645320294	7.427962893154324e-4	2.166888892950277e-4	0.004739777883072448	0.0069114098248063945	0.001989496904386779	0.0014928624403533213	0.0030843679442221637	2.5366358926040756e-4	2.9539977675099063e-4	2.803869969265532e-4	1.6300409927574785e-4	1.8229664515243433e-4	1.4197801414990547e-4	1.4161356299422406e-4	1.656359150909434e-4	4.357004541117655e-5	1.191101569854738e-4	1.0208217043709786e-4	3.663506255281114e-4	1.9693686922696847e-4	5.916074704101274e-4	1.189513696331122e-4	4.410000127329465e-4	9.999596362720827e-4	5.836145432676928e-4	7.127995386769836e-5	0.0020273366220437926	0.0038766552395179863	0.002462502520925541	0.002429494822771617	0.0021702499548949565	1.3507453516685525e-4	2.6526076062363224e-4	1.4191160194314636e-4	1.544575186290919e-4	7.730089045319496e-4	4.4115258223826926e-4	4.6599023635437287e-4	6.757583126970929e-4	4.093155875968272e-5	8.20679469206045e-5	4.533681492719787e-5	6.814459493746083e-5	0.03916387962507756	0.014389040369391407	0.002116612903204062	0.01692946926334075	0.21422719154721268	0.04657468997728714	0.007382063955552045	0.2586017968627138	0.1957376154086559	0.03370813293224693	0.017502673533056748	0.08198031316134892	3.2331776599565606e-4	5.71945035603768e-4	2.0218079217735105e-4	2.070778439583276e-4	6.078319780922475e-4	2.3407216952094577e-4	8.83702949768718e-5	2.9742728729804404e-4	4.2232508104002466e-4	1.8128467317061198e-4	6.335549148780077e-5	5.057049307277484e-4
20	0	0.15337147896358108	1.1902639493092575e-4	0	0	0	0.001719855125625044	0	0	0	1.2866190349718524e-4	0	0.8442040608192344	0	0	6.147177470880018e-5	0	0	4.664543681056971e-5	0	0	0	3.375581353083467e-5	0	0	0	4.1267991696436616e-5	0	0	2.737757763847283e-4	3.92383042376516e-4	6.46884236533266e-4	4.841236040014203e-5	7.680761677562508e-4	0.003230987613931404	8.205490575102484e-4	5.2363374156529e-5	0.003356765145609305	0.002416841666126034	5.207106007766853e-4	7.864291547099492e-4	5.367456322652514e-4	0.0010611641361530854	9.16245637726466e-4	1.733912714255093e-4	8.537103978254544e-4	6.715895885474479e-4	1.9332256535498055e-4	3.3214396915944537e-4	4.619043735367977e-4	3.3336884180522775e-4	9.983016135990955e-5	7.711833532390292e-5	1.9989837249586006e-4	0.0015536691184791158	0.001016021688015019	2.0838224582129635e-4	0.001130107305838365	0.004509582259820531	8.158835714859324e-4	2.4664851602356337e-4	0.0054405592640433586	0.005543101526173692	0.0016090855895948047	9.174498844691048e-4	0.0020597117575465416	2.810461782265005e-4	2.658955103058156e-4	2.835816462459758e-4	9.488504081232896e-5	1.2400671611055935e-4	1.0163337581064604e-4	1.056756141207226e-4	9.797132242894983e-5	3.170692610049436e-5	1.323165351629013e-4	7.927297419248259e-5	4.089558916204537e-4	1.7085668714455425e-4	6.626643384706713e-4	1.0975091227162426e-4	4.890502806696753e-4	0.001149843019860691	6.720858920664144e-4	7.591525779499727e-5	0.0023062391063326344	0.0034806580091352	0.002502363972876389	0.0027605063779783524	0.001975447365847327	1.4053245439723294e-4	2.604174144956102e-4	1.4707753758438753e-4	1.4167470231370513e-4	8.932416980585938e-4	4.796558748298842e-4	5.368864486634652e-4	6.785405429354118e-4	3.1646231058254224e-5	8.728147124792156e-5	3.216134072126901e-5	6.303771177980662e-5	0.04298666179903428	0.015638785920982275	0.0021913148105993465	0.017638382518452414	0.24229004106698315	0.053940034167702745	0.008294681193536046	0.2890419890488248	0.1607512677318648	0.02580371522742589	0.012647244872876433	0.05900353974783469	3.604119221717807e-4	6.585058365876246e-4	2.213447127127441e-4	1.8916493586095394e-4	6.844290427663162e-4	1.9278509794120455e-4	6.814089840405195e-5	2.482631732055398e-4	4.760612223878374e-4	2.050290609862288e-4	3.789025556525274e-5	5.74794924677174e-4
